,Potential_Customer,C_ID,Pur_3_years,Pur_5_years,Pur_3_years_Indirect,Pur_5_years_Indirect,Pur_latest,Pur_3_years_Avg,Pur_5_years_Avg,Pur_3_years_Avg_Indirect,InAct_Last,InAct_First,Ad_Res_1_year,Ad_Res_3_Year,Ad_Res_5_Year,Ad_Res_Ind_1_Year,Ad_Res_Ind_3_Year,Ad_Res_Ind_5_Year,Status_Cust,Status_Latest_Ad,Age,Gender,Cust_Prop,Cust_Ann_Income,Pur_3_years_Total,Pur_5_years_Total,Ad_Res_1_Year_Total,Ad_Res_3_Year_Total,Ad_Res_5_Year_Total
3303,0,12696.0,4.0,27.0,2.0,9.0,5.0,7.0,5.22,6.0,4.0,113.0,42.0,59.0,105.0,7.0,15.0,28.0,S,1,84.0,F,U,41161.0,6.0,36.0,49.0,74.0,133.0
3304,1,82580.0,4.0,21.0,1.0,11.0,7.0,6.75,4.43,10.0,18.0,129.0,12.0,32.0,76.0,6.0,16.0,33.0,S,1,87.0,F,H,46098.0,5.0,32.0,18.0,48.0,109.0
3305,0,82576.0,2.0,10.0,1.0,6.0,20.0,35.0,25.3,50.0,15.0,88.0,12.0,32.0,64.0,5.0,15.0,25.0,A,1,84.0,M,H,46098.0,3.0,16.0,17.0,47.0,89.0
3306,0,82585.0,1.0,1.0,1.0,1.0,15.0,15.0,15.0,15.0,15.0,15.0,7.0,9.0,9.0,2.0,3.0,3.0,E,0,30.0,F,U,59113.0,2.0,2.0,9.0,12.0,12.0
3308,1,82618.0,2.0,21.0,1.0,14.0,12.0,11.0,6.24,10.0,18.0,127.0,10.0,27.0,71.0,3.0,9.0,26.0,A,1,37.0,M,H,60348.0,3.0,35.0,13.0,36.0,97.0
3309,0,82604.0,2.0,3.0,1.0,2.0,15.0,15.0,13.33,15.0,19.0,45.0,11.0,30.0,34.0,4.0,12.0,13.0,A,0,33.0,M,H,60348.0,3.0,5.0,15.0,42.0,47.0
3310,0,82634.0,4.0,6.0,1.0,2.0,10.0,6.0,5.5,4.0,18.0,40.0,12.0,31.0,31.0,6.0,15.0,14.0,S,1,65.0,M,H,67408.0,5.0,8.0,18.0,46.0,45.0
3311,0,82628.0,3.0,3.0,3.0,3.0,25.0,11.67,11.67,11.67,18.0,29.0,13.0,26.0,23.0,6.0,12.0,10.0,A,1,71.0,M,H,67408.0,6.0,6.0,19.0,38.0,33.0
3312,0,82627.0,3.0,3.0,3.0,3.0,13.0,11.67,11.67,11.67,16.0,24.0,14.0,25.0,23.0,6.0,11.0,9.0,N,1,66.0,M,H,67408.0,6.0,6.0,20.0,36.0,32.0
3313,1,82636.0,2.0,5.0,1.0,2.0,15.0,15.0,8.6,15.0,21.0,57.0,12.0,29.0,40.0,6.0,14.0,17.0,A,0,56.0,F,H,67408.0,3.0,7.0,18.0,43.0,57.0
3314,0,82673.0,3.0,10.0,1.0,3.0,6.0,17.0,13.7,18.0,19.0,62.0,13.0,34.0,53.0,6.0,17.0,21.0,S,1,59.02,F,U,44284.5,4.0,13.0,19.0,51.0,74.0
3315,0,82669.0,1.0,3.0,1.0,2.0,25.0,25.0,15.67,25.0,17.0,44.0,13.0,31.0,35.0,6.0,14.0,14.0,A,0,47.0,M,U,44284.5,2.0,5.0,19.0,45.0,49.0
3316,0,82711.0,2.0,14.0,2.0,10.0,15.0,25.0,17.71,25.0,18.0,101.0,13.0,35.0,74.0,6.0,17.0,30.0,S,1,72.0,M,H,65650.0,4.0,24.0,19.0,52.0,104.0
3317,1,82698.0,2.0,3.0,1.0,1.0,15.0,15.5,13.67,16.0,16.0,31.0,12.0,26.0,24.0,6.0,12.0,10.0,A,0,61.0,F,H,65650.0,3.0,4.0,18.0,38.0,34.0
3318,1,82701.0,3.0,3.0,2.0,2.0,20.0,10.0,10.0,5.0,18.0,36.0,12.0,31.0,29.0,6.0,14.0,12.0,A,0,37.0,F,H,65650.0,5.0,5.0,18.0,45.0,41.0
3319,1,1102.0,10.0,33.0,6.0,16.0,12.0,13.6,11.33,14.5,5.0,131.0,29.0,48.0,105.0,11.0,22.0,40.0,S,1,86.0,M,U,65650.0,16.0,49.0,40.0,70.0,145.0
3320,1,4393.0,3.0,31.0,1.0,11.0,10.0,10.0,9.52,10.0,4.0,105.0,26.0,41.0,106.0,6.0,13.0,24.0,A,1,87.0,M,U,65650.0,4.0,42.0,32.0,54.0,130.0
3321,1,82739.0,2.0,3.0,1.0,2.0,20.0,15.0,11.67,10.0,18.0,38.0,14.0,32.0,32.0,6.0,15.0,14.0,A,0,35.0,M,H,68536.0,3.0,5.0,20.0,47.0,46.0
3322,1,82737.0,6.0,7.0,4.0,5.0,12.0,10.33,9.57,10.5,17.0,41.0,7.0,22.0,26.0,4.0,12.0,11.0,A,1,81.0,M,H,68536.0,10.0,12.0,11.0,34.0,37.0
3323,0,82778.0,4.0,12.0,2.0,5.0,10.0,10.0,8.92,10.0,15.0,81.0,12.0,33.0,61.0,5.0,15.0,23.0,A,1,47.0,M,H,48333.0,6.0,17.0,17.0,48.0,84.0
3324,1,12655.0,7.0,36.0,4.0,19.0,12.0,10.71,10.33,11.25,16.0,130.0,29.0,47.0,97.0,6.0,15.0,34.0,S,1,72.0,F,H,48333.0,11.0,55.0,35.0,62.0,131.0
3326,0,82836.0,2.0,4.0,1.0,3.0,25.0,22.5,17.75,25.0,17.0,52.0,14.0,29.0,38.0,6.0,12.0,15.0,A,0,66.0,M,H,55513.0,3.0,7.0,20.0,41.0,53.0
3327,1,82832.0,3.0,3.0,2.0,2.0,9.0,8.0,8.0,7.0,16.0,24.0,13.0,24.0,24.0,6.0,11.0,9.0,N,1,72.0,M,H,55513.0,5.0,5.0,19.0,35.0,33.0
3328,1,82857.0,3.0,14.0,2.0,8.0,10.0,13.33,11.43,10.0,20.0,128.0,13.0,34.0,68.0,6.0,16.0,30.0,A,1,59.0,M,H,55513.0,5.0,22.0,19.0,50.0,98.0
3329,0,82877.0,4.0,15.0,1.0,7.0,10.0,10.0,9.0,10.0,18.0,118.0,14.0,35.0,70.0,6.0,16.0,28.0,S,1,59.02,F,U,44284.5,5.0,22.0,20.0,51.0,98.0
3330,0,82870.0,2.0,4.0,1.0,2.0,21.0,18.0,13.0,21.0,22.0,57.0,12.0,32.0,41.0,6.0,15.0,16.0,A,0,52.0,M,H,70928.0,3.0,6.0,18.0,47.0,57.0
3331,1,185803.0,3.0,14.0,2.0,6.0,20.0,20.0,15.0,20.0,9.0,125.0,20.0,42.0,80.0,8.0,19.0,34.0,A,0,59.0,M,H,70928.0,5.0,20.0,28.0,61.0,114.0
3332,0,82911.0,1.0,3.0,1.0,1.0,15.0,15.0,9.0,15.0,18.0,56.0,10.0,23.0,34.0,4.0,9.0,12.0,A,0,43.0,F,H,79616.0,2.0,4.0,14.0,32.0,46.0
3333,1,82920.0,1.0,19.0,0.0,6.0,10.0,5.0,5.53,11.67,18.0,128.0,12.0,25.0,69.0,5.0,5.0,27.0,A,1,41.0,F,U,79616.0,1.0,25.0,17.0,30.0,96.0
3334,1,82943.0,5.0,15.0,2.0,10.0,5.0,4.6,4.07,5.0,15.0,125.0,12.0,30.0,65.0,5.0,12.0,26.0,S,1,61.0,F,H,82791.0,7.0,25.0,17.0,42.0,91.0
3335,0,82805.0,3.0,5.0,2.0,4.0,16.0,15.0,13.4,14.5,26.0,57.0,12.0,31.0,42.0,5.0,15.0,17.0,A,0,36.0,M,H,82791.0,5.0,9.0,17.0,46.0,59.0
3336,1,10606.0,5.0,9.0,3.0,5.0,12.0,11.4,9.0,10.67,17.0,53.0,15.0,33.0,55.0,6.0,15.0,16.0,A,0,63.0,M,H,80946.0,8.0,14.0,21.0,48.0,71.0
3337,1,82998.0,2.0,7.0,1.0,6.0,20.0,16.0,9.14,12.0,26.0,101.0,10.0,30.0,54.0,5.0,14.0,23.0,A,0,42.0,F,U,44284.5,3.0,13.0,15.0,44.0,77.0
3338,1,82995.0,6.0,20.0,4.0,10.0,5.0,5.0,4.4,5.0,15.0,93.0,13.0,31.0,66.0,6.0,16.0,25.0,S,1,61.0,M,H,66154.0,10.0,30.0,19.0,47.0,91.0
3339,0,83035.0,6.0,8.0,5.0,5.0,7.0,5.33,5.38,5.0,18.0,33.0,12.0,28.0,28.0,6.0,15.0,13.0,S,1,51.0,M,H,77415.0,11.0,13.0,18.0,43.0,41.0
3340,1,83042.0,4.0,7.0,1.0,2.0,25.0,21.25,17.86,25.0,16.0,57.0,15.0,36.0,46.0,6.0,16.0,18.0,A,1,57.0,M,U,44284.5,5.0,9.0,21.0,52.0,64.0
3341,1,83073.0,2.0,18.0,1.0,10.0,17.0,16.0,11.67,15.0,26.0,113.0,10.0,31.0,73.0,5.0,15.0,28.0,A,1,56.0,M,H,59263.0,3.0,28.0,15.0,46.0,101.0
3342,1,83094.0,2.0,5.0,0.0,2.0,18.0,17.0,13.6,11.67,18.0,77.0,13.0,28.0,48.0,6.0,6.0,18.0,A,0,85.0,F,U,62450.0,2.0,7.0,19.0,34.0,66.0
3343,0,83102.0,2.0,3.0,2.0,3.0,30.0,25.0,20.0,25.0,23.0,41.0,12.0,31.0,35.0,6.0,15.0,14.0,A,0,42.0,F,H,69454.0,4.0,6.0,18.0,46.0,49.0
3344,0,83132.0,4.0,9.0,1.0,3.0,11.0,11.5,7.67,15.0,19.0,77.0,13.0,33.0,52.0,6.0,15.0,21.0,A,0,65.0,F,U,64000.0,5.0,12.0,19.0,48.0,73.0
3345,1,83131.0,3.0,5.0,3.0,4.0,20.0,12.67,10.0,12.67,24.0,40.0,12.0,33.0,36.0,6.0,16.0,15.0,A,1,59.02,M,H,57344.0,6.0,9.0,18.0,49.0,51.0
3346,0,83129.0,4.0,5.0,3.0,3.0,20.0,20.0,20.0,20.0,21.0,28.0,13.0,26.0,28.0,6.0,13.0,12.0,A,0,59.02,M,U,44284.5,7.0,8.0,19.0,39.0,40.0
3347,0,83173.0,2.0,3.0,1.0,2.0,40.0,32.5,26.67,25.0,24.0,42.0,12.0,34.0,35.0,6.0,17.0,16.0,A,0,50.0,F,U,44284.5,3.0,5.0,18.0,51.0,51.0
3348,1,83181.0,7.0,11.0,5.0,6.0,15.0,16.43,12.73,18.0,24.0,41.0,12.0,31.0,36.0,6.0,16.0,15.0,S,1,59.02,F,U,44284.5,12.0,17.0,18.0,47.0,51.0
3350,0,83211.0,2.0,11.0,0.0,6.0,12.0,13.5,13.27,11.67,18.0,121.0,11.0,29.0,67.0,4.0,4.0,28.0,A,1,77.0,F,U,44284.5,2.0,17.0,15.0,33.0,95.0
3351,1,83220.0,1.0,1.0,1.0,1.0,15.0,15.0,15.0,15.0,26.0,26.0,7.0,20.0,17.0,3.0,9.0,8.0,N,0,43.0,F,U,42679.0,2.0,2.0,10.0,29.0,25.0
3352,0,83256.0,2.0,20.0,2.0,6.0,15.0,10.0,6.75,10.0,21.0,69.0,12.0,31.0,65.0,6.0,15.0,24.0,A,1,79.0,F,U,87922.0,4.0,26.0,18.0,46.0,89.0
3353,1,83279.0,2.0,7.0,2.0,3.0,15.0,17.5,9.0,17.5,24.0,65.0,11.0,30.0,48.0,6.0,15.0,20.0,A,0,52.0,F,H,92033.0,4.0,10.0,17.0,45.0,68.0
3354,0,83292.0,2.0,2.0,1.0,1.0,40.0,40.0,40.0,40.0,21.0,28.0,13.0,27.0,26.0,6.0,13.0,11.0,A,0,33.0,F,H,106850.0,3.0,3.0,19.0,40.0,37.0
3355,1,85152.0,2.0,4.0,1.0,2.0,5.0,12.5,12.5,5.0,17.0,53.0,10.0,28.0,42.0,4.0,12.0,17.0,A,0,59.02,M,U,44284.5,3.0,6.0,14.0,40.0,59.0
3356,0,83354.0,4.0,4.0,4.0,4.0,16.0,12.0,12.0,12.0,16.0,33.0,14.0,29.0,28.0,6.0,13.0,11.0,A,1,45.0,F,H,57837.0,8.0,8.0,20.0,42.0,39.0
3357,0,83353.0,4.0,5.0,3.0,3.0,15.0,11.0,14.8,9.67,16.0,29.0,13.0,26.0,24.0,6.0,12.0,10.0,A,1,47.0,F,H,57837.0,7.0,8.0,19.0,38.0,34.0
3358,0,83376.0,4.0,10.0,3.0,6.0,9.0,8.75,7.25,8.33,21.0,71.0,12.0,32.0,52.0,6.0,16.0,21.0,A,0,41.0,M,H,52321.0,7.0,16.0,18.0,48.0,73.0
3360,0,83460.0,1.0,3.0,1.0,2.0,25.0,25.0,18.33,25.0,15.0,45.0,12.0,30.0,34.0,5.0,13.0,14.0,A,0,57.0,F,H,112629.0,2.0,5.0,17.0,43.0,48.0
3361,0,83481.0,2.0,15.0,2.0,10.0,11.0,10.0,6.8,10.0,17.0,89.0,12.0,31.0,60.0,5.0,13.0,23.0,A,1,53.0,F,H,60057.0,4.0,25.0,17.0,44.0,83.0
3362,0,83498.0,1.0,1.0,1.0,1.0,20.0,20.0,20.0,20.0,17.0,17.0,10.0,16.0,15.0,4.0,7.0,6.0,F,0,37.0,F,U,24705.0,2.0,2.0,14.0,23.0,21.0
3364,0,83529.0,1.0,3.0,0.0,2.0,16.0,16.0,10.33,11.67,25.0,66.0,9.0,22.0,38.0,4.0,4.0,14.0,A,0,59.02,M,U,44284.5,1.0,5.0,13.0,26.0,52.0
3365,0,5906.0,3.0,8.0,2.0,5.0,15.0,12.33,9.0,11.0,18.0,88.0,16.0,31.0,57.0,5.0,12.0,21.0,A,0,75.0,M,H,41677.0,5.0,13.0,21.0,43.0,78.0
3366,0,83580.0,1.0,4.0,1.0,3.0,20.0,20.0,8.25,20.0,18.0,75.0,10.0,23.0,36.0,4.0,9.0,13.0,A,0,59.02,F,U,38634.0,2.0,7.0,14.0,32.0,49.0
3367,0,1832.0,6.0,8.0,5.0,7.0,27.0,21.67,22.5,24.0,17.0,32.0,26.0,42.0,56.0,11.0,19.0,22.0,A,1,59.02,M,U,44284.5,11.0,15.0,37.0,61.0,78.0
3368,0,83616.0,1.0,2.0,0.0,1.0,20.0,20.0,17.5,11.67,20.0,42.0,10.0,26.0,28.0,4.0,4.0,12.0,A,0,85.0,F,H,29535.0,1.0,3.0,14.0,30.0,40.0
3369,1,83650.0,6.0,14.0,3.0,6.0,10.0,8.67,5.79,8.33,18.0,86.0,5.0,19.0,32.0,2.0,8.0,11.0,A,0,70.0,F,U,44284.5,9.0,20.0,7.0,27.0,43.0
3370,0,83564.0,1.0,11.0,1.0,7.0,30.0,30.0,17.55,30.0,17.0,104.0,14.0,35.0,70.0,6.0,17.0,28.0,A,0,44.0,M,H,48968.0,2.0,18.0,20.0,52.0,98.0
3371,0,83700.0,3.0,26.0,1.0,11.0,10.0,10.0,7.69,10.0,18.0,129.0,12.0,32.0,79.0,5.0,15.0,34.0,A,1,77.0,M,H,61515.0,4.0,37.0,17.0,47.0,113.0
3372,1,83698.0,8.0,16.0,6.0,10.0,14.0,13.0,10.13,13.5,16.0,128.0,16.0,35.0,63.0,6.0,16.0,28.0,A,1,46.0,M,H,61515.0,14.0,26.0,22.0,51.0,91.0
3373,1,83718.0,3.0,17.0,1.0,12.0,3.0,3.67,2.71,5.0,18.0,130.0,9.0,20.0,56.0,4.0,8.0,23.0,S,1,81.0,F,H,51881.0,4.0,29.0,13.0,28.0,79.0
3374,1,83709.0,4.0,11.0,3.0,6.0,10.0,7.75,6.36,7.0,20.0,69.0,12.0,29.0,52.0,6.0,14.0,19.0,S,1,71.0,M,H,51881.0,7.0,17.0,18.0,43.0,71.0
3375,1,83708.0,6.0,25.0,3.0,9.0,10.0,10.0,8.4,10.0,19.0,65.0,10.0,29.0,49.0,5.0,15.0,19.0,S,1,41.0,F,H,51881.0,9.0,34.0,15.0,44.0,68.0
3376,0,82858.0,1.0,1.0,1.0,1.0,20.0,20.0,20.0,20.0,21.0,21.0,12.0,19.0,17.0,4.0,7.0,6.0,F,0,59.02,M,U,50504.0,2.0,2.0,16.0,26.0,23.0
3377,0,83765.0,4.0,15.0,1.0,6.0,9.0,7.75,6.93,9.0,16.0,103.0,14.0,36.0,64.0,6.0,17.0,27.0,A,1,80.0,M,H,50504.0,5.0,21.0,20.0,53.0,91.0
3378,1,9784.0,2.0,10.0,1.0,3.0,30.0,27.5,17.7,30.0,8.0,84.0,35.0,53.0,90.0,8.0,16.0,21.0,A,0,50.0,M,U,50504.0,3.0,13.0,43.0,69.0,111.0
3379,1,185925.0,3.0,11.0,2.0,8.0,10.0,11.67,7.36,12.5,5.0,77.0,16.0,29.0,45.0,5.0,11.0,14.0,S,1,50.0,M,U,57822.0,5.0,19.0,21.0,40.0,59.0
3380,1,83873.0,2.0,2.0,2.0,2.0,20.0,12.5,12.5,12.5,19.0,28.0,11.0,23.0,21.0,4.0,9.0,8.0,A,0,59.02,M,U,44284.5,4.0,4.0,15.0,32.0,29.0
3381,0,83908.0,3.0,14.0,1.0,9.0,0.0,13.33,7.79,20.0,15.0,130.0,16.0,35.0,70.0,6.0,15.0,30.0,S,1,59.02,F,U,44284.5,4.0,23.0,22.0,50.0,100.0
3382,0,83898.0,5.0,16.0,3.0,9.0,5.0,5.0,4.56,4.67,18.0,87.0,13.0,34.0,62.0,6.0,17.0,25.0,S,1,73.0,F,U,52491.0,8.0,25.0,19.0,51.0,87.0
3383,1,83887.0,1.0,2.0,0.0,0.0,17.0,17.0,16.0,11.67,25.0,31.0,9.0,22.0,23.0,4.0,4.0,8.0,A,0,29.0,F,H,52491.0,1.0,2.0,13.0,26.0,31.0
3384,0,83922.0,2.0,5.0,1.0,2.0,15.0,15.0,11.4,15.0,19.0,77.0,12.0,31.0,44.0,5.0,13.0,17.0,A,0,54.0,M,U,51072.0,3.0,7.0,17.0,44.0,61.0
3385,0,83937.0,3.0,30.0,2.0,17.0,12.0,10.67,5.33,11.0,17.0,130.0,13.0,32.0,77.0,6.0,15.0,31.0,S,1,79.0,F,H,48514.0,5.0,47.0,19.0,47.0,108.0
3386,0,83933.0,2.0,6.0,0.0,2.0,30.0,23.0,13.0,11.67,18.0,104.0,13.0,28.0,54.0,6.0,6.0,21.0,A,0,76.0,M,H,48514.0,2.0,8.0,19.0,34.0,75.0
3387,1,83960.0,7.0,16.0,5.0,10.0,7.0,5.71,4.69,5.4,17.0,130.0,13.0,29.0,59.0,6.0,14.0,27.0,A,1,59.02,M,U,69688.0,12.0,26.0,19.0,43.0,86.0
3388,1,83959.0,5.0,25.0,0.0,8.0,12.0,10.4,9.68,11.67,18.0,124.0,15.0,37.0,83.0,6.0,6.0,33.0,S,1,59.0,F,U,44284.5,5.0,33.0,21.0,43.0,116.0
3389,1,83983.0,6.0,20.0,3.0,9.0,15.0,15.83,14.5,15.0,17.0,113.0,14.0,35.0,74.0,6.0,17.0,30.0,S,1,74.0,M,U,44284.5,9.0,29.0,20.0,52.0,104.0
3390,0,83990.0,3.0,3.0,1.0,1.0,20.0,15.0,15.0,10.0,26.0,32.0,5.0,22.0,21.0,3.0,12.0,10.0,A,0,59.02,M,U,44284.5,4.0,4.0,8.0,34.0,31.0
3391,0,84027.0,2.0,3.0,1.0,2.0,15.0,15.0,11.67,15.0,21.0,45.0,11.0,27.0,30.0,5.0,11.0,11.0,A,0,45.0,F,H,60252.0,3.0,5.0,16.0,38.0,41.0
3392,0,84022.0,4.0,6.0,2.0,3.0,5.0,6.5,6.0,8.0,22.0,41.0,12.0,31.0,32.0,6.0,14.0,14.0,A,0,39.0,F,H,60252.0,6.0,9.0,18.0,45.0,46.0
3393,1,84100.0,2.0,2.0,1.0,1.0,15.0,14.0,14.0,13.0,18.0,23.0,12.0,24.0,22.0,6.0,12.0,10.0,N,0,65.0,M,H,105995.0,3.0,3.0,18.0,36.0,32.0
3394,1,84097.0,1.0,1.0,1.0,1.0,25.0,25.0,25.0,25.0,17.0,17.0,11.0,16.0,14.0,5.0,7.0,6.0,F,0,87.0,F,H,105995.0,2.0,2.0,16.0,23.0,20.0
3395,0,84116.0,4.0,22.0,2.0,15.0,10.0,8.0,6.18,8.5,17.0,130.0,12.0,32.0,78.0,5.0,15.0,32.0,A,1,75.0,M,H,80951.0,6.0,37.0,17.0,47.0,110.0
3396,1,14984.0,1.0,7.0,1.0,6.0,18.0,18.0,14.29,18.0,21.0,93.0,5.0,13.0,37.0,2.0,6.0,16.0,E,1,43.0,M,H,92980.0,2.0,13.0,7.0,19.0,53.0
3397,1,84144.0,2.0,8.0,2.0,4.0,25.0,22.5,25.13,22.5,18.0,57.0,13.0,34.0,49.0,6.0,17.0,21.0,A,0,33.0,F,H,70108.0,4.0,12.0,19.0,51.0,70.0
3398,0,84196.0,5.0,19.0,3.0,13.0,16.0,16.6,11.32,16.0,20.0,129.0,13.0,35.0,76.0,6.0,17.0,33.0,S,1,73.0,F,H,64121.0,8.0,32.0,19.0,52.0,109.0
3399,1,84199.0,8.0,11.0,5.0,6.0,5.0,5.38,5.09,5.6,18.0,44.0,12.0,34.0,38.0,6.0,17.0,17.0,A,1,72.0,F,H,72090.0,13.0,17.0,18.0,51.0,55.0
3400,0,84244.0,3.0,8.0,3.0,4.0,15.0,11.0,8.25,11.0,16.0,44.0,14.0,34.0,39.0,5.0,15.0,16.0,A,1,35.0,M,H,41042.0,6.0,12.0,19.0,49.0,55.0
3401,0,826.0,9.0,19.0,8.0,11.0,16.0,13.11,11.58,12.88,4.0,65.0,21.0,39.0,72.0,7.0,16.0,22.0,A,1,17.0,F,U,44284.5,17.0,30.0,28.0,55.0,94.0
3402,0,84245.0,11.0,41.0,3.0,16.0,4.0,4.18,3.93,3.67,15.0,115.0,11.0,33.0,78.0,5.0,16.0,30.0,S,1,75.0,F,U,48533.0,14.0,57.0,16.0,49.0,108.0
3403,1,84276.0,11.0,44.0,6.0,23.0,10.0,7.27,5.34,9.5,17.0,129.0,13.0,32.0,84.0,5.0,14.0,33.0,S,1,54.0,F,U,50587.0,17.0,67.0,18.0,46.0,117.0
3404,1,189065.0,7.0,14.0,4.0,9.0,10.0,9.57,7.71,9.25,4.0,104.0,20.0,40.0,61.0,9.0,18.0,24.0,F,1,81.0,M,U,41958.0,11.0,23.0,29.0,58.0,85.0
3405,0,84997.0,4.0,10.0,3.0,7.0,12.0,12.25,8.7,11.67,24.0,100.0,6.0,19.0,47.0,4.0,12.0,19.0,S,1,42.0,F,U,58342.0,7.0,17.0,10.0,31.0,66.0
3406,0,74748.0,5.0,7.0,3.0,3.0,12.0,17.0,14.29,15.0,18.0,36.0,13.0,32.0,31.0,6.0,16.0,14.0,A,1,83.0,F,U,45833.0,8.0,10.0,19.0,48.0,45.0
3407,0,84359.0,3.0,14.0,1.0,8.0,25.0,14.0,12.86,9.0,18.0,125.0,15.0,32.0,75.0,6.0,13.0,30.0,S,1,59.02,M,U,44064.0,4.0,22.0,21.0,45.0,105.0
3408,0,84364.0,4.0,13.0,2.0,6.0,15.0,14.0,9.08,14.5,23.0,75.0,12.0,33.0,55.0,6.0,16.0,22.0,A,1,49.0,M,U,37778.0,6.0,19.0,18.0,49.0,77.0
3409,0,84368.0,1.0,3.0,0.0,2.0,15.0,15.0,13.67,11.67,18.0,44.0,11.0,29.0,33.0,5.0,5.0,14.0,A,0,70.0,M,H,45733.0,1.0,5.0,16.0,34.0,47.0
3410,1,82248.0,5.0,12.0,4.0,9.0,7.0,5.8,5.92,6.0,6.0,52.0,19.0,36.0,51.0,7.0,15.0,19.0,F,1,75.0,M,U,33528.0,9.0,21.0,26.0,51.0,70.0
3411,1,84390.0,4.0,15.0,3.0,9.0,10.0,10.0,7.53,10.0,18.0,111.0,13.0,32.0,65.0,6.0,15.0,27.0,A,1,79.0,M,U,45054.0,7.0,24.0,19.0,47.0,92.0
3412,0,83079.0,1.0,1.0,1.0,1.0,20.0,20.0,20.0,20.0,16.0,16.0,12.0,17.0,14.0,5.0,7.0,6.0,F,0,75.0,F,H,59072.0,2.0,2.0,17.0,24.0,20.0
3413,0,84474.0,1.0,1.0,1.0,1.0,25.0,25.0,25.0,25.0,24.0,24.0,9.0,19.0,17.0,4.0,8.0,7.0,N,0,48.0,F,H,28646.0,2.0,2.0,13.0,27.0,24.0
3414,0,75370.0,5.0,6.0,3.0,4.0,25.0,18.0,15.83,16.67,18.0,41.0,13.0,32.0,35.0,6.0,16.0,15.0,A,1,59.0,M,U,62442.0,8.0,10.0,19.0,48.0,50.0
3415,0,84837.0,6.0,14.0,4.0,7.0,10.0,12.67,10.21,13.25,15.0,80.0,15.0,35.0,61.0,6.0,17.0,23.0,S,1,48.0,M,U,44284.5,10.0,21.0,21.0,52.0,84.0
3416,0,84574.0,4.0,15.0,1.0,10.0,7.0,6.0,4.47,7.0,16.0,125.0,12.0,30.0,67.0,5.0,12.0,25.0,S,1,87.0,M,U,62442.0,5.0,25.0,17.0,42.0,92.0
3417,1,84582.0,3.0,5.0,2.0,4.0,15.0,12.33,11.4,13.5,22.0,45.0,12.0,31.0,36.0,6.0,16.0,16.0,A,1,62.0,F,U,81514.0,5.0,9.0,18.0,47.0,52.0
3418,1,84610.0,8.0,22.0,6.0,16.0,6.0,4.25,3.11,4.17,17.0,125.0,12.0,28.0,62.0,6.0,16.0,29.0,S,1,86.0,F,U,44284.5,14.0,38.0,18.0,44.0,91.0
3419,1,84599.0,5.0,5.0,4.0,4.0,9.0,7.8,7.8,7.5,18.0,32.0,12.0,27.0,26.0,6.0,13.0,11.0,S,1,39.0,F,H,53377.0,9.0,9.0,18.0,40.0,37.0
3420,0,84615.0,3.0,4.0,2.0,2.0,10.0,8.33,7.5,9.0,16.0,34.0,13.0,29.0,26.0,6.0,13.0,11.0,A,0,40.0,M,H,63761.0,5.0,6.0,19.0,42.0,37.0
3421,0,164749.0,1.0,1.0,1.0,1.0,20.0,20.0,20.0,20.0,17.0,17.0,11.0,16.0,14.0,5.0,7.0,6.0,F,0,44.0,M,U,44238.0,2.0,2.0,16.0,23.0,20.0
3422,1,84678.0,3.0,12.0,1.0,6.0,20.0,19.33,11.58,20.0,17.0,87.0,8.0,28.0,51.0,4.0,14.0,22.0,A,1,57.0,F,H,55086.0,4.0,18.0,12.0,42.0,73.0
3423,0,13477.0,4.0,16.0,3.0,8.0,10.0,22.25,11.19,22.67,8.0,130.0,30.0,51.0,92.0,7.0,18.0,36.0,S,1,81.0,M,H,53894.0,7.0,24.0,37.0,69.0,128.0
3424,1,84706.0,4.0,20.0,4.0,16.0,10.0,8.25,5.3,8.25,17.0,124.0,14.0,31.0,71.0,6.0,15.0,30.0,S,1,59.02,M,U,52102.0,8.0,36.0,20.0,46.0,101.0
3425,1,84708.0,2.0,2.0,1.0,1.0,24.0,17.0,17.0,10.0,18.0,29.0,12.0,26.0,23.0,6.0,13.0,11.0,A,0,59.0,F,H,56677.0,3.0,3.0,18.0,39.0,34.0
3426,1,84745.0,8.0,22.0,3.0,7.0,9.0,7.13,6.59,6.67,17.0,67.0,13.0,33.0,57.0,6.0,16.0,22.0,S,1,81.0,F,U,48462.0,11.0,29.0,19.0,49.0,79.0
3427,1,159.0,11.0,29.0,5.0,7.0,15.0,9.64,9.31,9.8,6.0,89.0,29.0,51.0,90.0,11.0,22.0,33.0,A,1,81.0,M,U,49487.0,16.0,36.0,40.0,73.0,123.0
3428,0,84768.0,4.0,10.0,1.0,4.0,14.0,13.0,8.25,12.0,16.0,88.0,14.0,31.0,57.0,6.0,13.0,20.0,S,1,59.02,F,U,44284.5,5.0,14.0,20.0,44.0,77.0
3429,1,10789.0,8.0,31.0,5.0,16.0,9.0,7.5,5.29,6.8,18.0,130.0,29.0,49.0,108.0,6.0,17.0,33.0,S,1,74.0,F,H,50449.0,13.0,47.0,35.0,66.0,141.0
3430,1,84854.0,4.0,31.0,3.0,15.0,5.0,4.0,3.16,4.33,16.0,130.0,6.0,15.0,50.0,3.0,7.0,19.0,S,1,60.0,F,H,50449.0,7.0,46.0,9.0,22.0,69.0
